data_referencia,codigo,ticker_bbg,emissor,tipo_remuneracao,remuneracao,data_vcto,tx_compra,tx_venda,tx_indicativa,pu_indicativo,desp_pad,intervalo_indicativo_min,intervalo_indicativo_ax,PU_pct_par,duration,ref_ntnb,z_spread,lei_12431,vna,pu_par,RTG_SP_NATIONAL,RTG_FITCH_NATIONAL,AMT_OUTSTANDING,PAYMENT_RANK,COLLAT_TYP,CALLABLE,DUR_ADJ_MID,BICS_LEVEL_1_SECTOR_NAME,CPN_TYP,ISSUE_DT,AMT_OUTSTANDING,INDUSTRY_SECTOR,INDUSTRY_GROUP
4/24/2026,CGEE13,YQ206351     Corp,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),IPCA SPREAD,"IPCA + 8,7219%",14/12/2041,12.8901,9.8387,11.2554,940.103223,1.3611,9.8943,12.6166,87.0032,1474.6249,15/05/2033,5.3782,SIM,,,#N/A N/A,BBB-(bra) *-,398000106,Secured,SR SECURED,N,4.330757955,Utilities,FIXED,15.dez.2024,398000106,Utilities,Electric
4/24/2026,CGEE23,YQ208159     Corp,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),IPCA SPREAD,"IPCA + 8,7219%",15/12/2041,11.9975,10.5386,10.6124,972.80611,0.2178,10.3946,10.8303,90.0297,1498.7789,15/05/2033,4.713,SIM,1049.441704,1080.539027,#N/A N/A,BBB-(bra) *-,796000212,Secured,SR SECURED,N,4.142097534,Utilities,FIXED,15.dez.2024,796000212,Utilities,Electric
4/24/2026,CGMG18,ZO419220     Corp,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,IPCA SPREAD,"IPCA + 5,2700%",15/08/2031,7.0502,6.778,6.8409,1072.490689,0.0991,6.7418,6.94,96.2024,653.5093,15/05/2029,0.313,SIM,1104.650243,1114.827724,#N/A N/A,AA+(bra),665000050,Sr Unsecured,SR UNSECURED,N,1.679337115,Utilities,FIXED,09.set.2020,665000050,Utilities,Gas
4/24/2026,CGOS13,ZK543624     Corp,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 7,1000%",15/04/2031,7.9392,7.6751,7.8513,1113.320063,0.116,7.7353,7.9674,97.5945,876.5168,15/08/2030,1.4924,SIM,1138.89929,1140.760816,brAAA,#N/A N/A,1000000000,Sr Unsecured,SR UNSECURED,N,2.862292438,Utilities,FIXED,15.abr.2023,1000000000,Utilities,Electric
4/24/2026,CHSF24,YU382890     Corp,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),DI SPREAD,"DI + 1,0500%",15/09/2034,1.1476,0.696,0.9396,1021.151457,0.0925,0.8471,1.0321,100.5151,1185.4104,,0.9396,NÃO,1000,1015.918283,brAAA,#N/A N/A,566250000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Utilities,FLOATING,15.set.2024,566250000,Utilities,Electric
4/24/2026,CIEL17,YS232007     Corp,CIELO S/A,DI SPREAD,"DI + 0,5400%",17/12/2027,0.5846,0.3049,0.4566,1051.516367,0.0582,0.3984,0.5149,100.1204,365.4121,,0.4566,NÃO,1000,1050.251864,#N/A N/A,AAA(bra),4500000000,Sr Unsecured,SR UNSECURED,N,1.328268236,Financials,FLOATING,17.dez.2024,4500000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,CLIS11,ZN444734     Corp,CLI SUL S/A (*),DI SPREAD,"DI + 3,2000%",10/10/2031,1.8934,,1.7533,1055.194655,0.096,1.6572,1.8494,103.7252,657.6549,,1.7533,NÃO,930.00041,1017.298497,#N/A N/A,AA(bra),744000327.2,Sr Unsecured,SR UNSECURED,Y,1.659962709,Industrials,FLOATING,10.out.2022,744000327.2,"Consumer, Cyclical",Storage/Warehousing
4/24/2026,CLNG11,AL987175     Corp,CALANGO 6 ENERGIA RENOVAVEL S.A.,IPCA SPREAD,"IPCA + 8,7345%",27/06/2028,,,8.928,469.599459,0.0799,8.8481,9.0079,99.8883,158.3634,15/08/2026,3.1778,SIM,457.943778,470.12467,brAA+,#N/A N/A,12759542.47,Sr Unsecured,COMPANY GUARNT,N,#N/A N/A,Utilities,FIXED,27.dez.2016,12759542.47,Utilities,Electric
4/24/2026,CMGDB0,ZD802339     Corp,CEMIG DISTRIBUIÇÃO S/A (*),IPCA SPREAD,"IPCA + 6,1469%",15/02/2034,7.5727,7.3318,7.4534,1041.040539,0.2829,7.1705,7.7364,93.428,1393.3325,15/05/2033,1.1186,SIM,1102.46401,1114.270741,#N/A N/A,AAA(bra),1600000000,Sr Unsecured,SR UNSECURED,N,4.796653192,Utilities,FIXED,15.fev.2024,1600000000,Utilities,Electric
4/24/2026,COCE18,BW905992     Corp,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),IPCA SPREAD,"IPCA + 6,2137%",15/05/2032,8.4657,8.2043,8.3499,1114.430419,0.056,8.2939,8.406,91.8981,1062.7525,15/05/2031,2.0257,SIM,1182.03488,1212.681162,#N/A N/A,AA+(bra),600000000,Sr Unsecured,SR UNSECURED,N,3.661068925,Utilities,FIXED,30.mai.2022,600000000,Utilities,Electric
4/24/2026,CPFPA8,YV902363     Corp,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),DI SPREAD,"DI + 0,4900%",10/09/2029,0.822,0.518,0.6778,1013.142068,0.1038,0.574,0.7817,99.5587,596.8125,,0.6778,NÃO,1000,1017.633384,#N/A N/A,#N/A N/A,250000000,Sr Unsecured,SR UNSECURED,Y,1.818302059,Utilities,FLOATING,10.set.2024,250000000,Utilities,Electric
4/24/2026,CPGTB0,YQ313282     Corp,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),DI SPREAD,"DI + 0,7900%",15/02/2032,1.048,0.7162,0.8815,1022.812356,0.0763,0.8052,0.958,99.6562,955.9846,,0.8815,NÃO,1000,1026.340741,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,2.640273354,Utilities,FLOATING,15.fev.2025,500000000,Utilities,Electric
4/24/2026,CPIS16,DF561143     Corp,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),IPCA SPREAD,"IPCA + 6,5700%",15/01/2038,7.718,7.4769,7.5566,961.751715,0.0663,7.4903,7.623,93.3762,1859.6806,15/05/2037,1.4902,SIM,1018.08071,1029.975008,#N/A N/A,#N/A N/A,60000000,Sr Unsecured,SR UNSECURED,N,6.458106529,Utilities,FIXED,15.jan.2026,60000000,Utilities,Electric
4/24/2026,CRMG15,BQ163835     Corp,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),IPCA SPREAD,"IPCA + 5,9668%",15/12/2030,7.8501,7.6217,7.6869,925.982905,0.1002,7.5867,7.7873,96.0081,632.3427,15/05/2029,1.3521,SIM,945.160905,964.484405,brAA+,#N/A N/A,287200220.8,Sr Unsecured,COMPANY GUARNT,N,1.638600255,Industrials,FIXED,18.jun.2021,287200220.8,Industrial,Transportation
4/24/2026,CSAN33,BQ984111     Corp,COSAN S.A. (*),IPCA SPREAD,"IPCA + 5,7531%",15/08/2031,9.9983,9.725,9.8904,1135.677314,0.0937,9.7967,9.9841,86.5171,943.0455,15/08/2030,1.9467,NÃO,1299.61553,1312.662102,#N/A N/A,A+(bra) *-,350000000,Sr Unsecured,SR UNSECURED,Y,3.021400407,Energy,FIXED,11.ago.2021,350000000,Energy,Oil&Gas
4/24/2026,CSNAC4,ZJ890264     Corp,COMPANHIA SIDERÚRGICA NACIONAL (*),IPCA SPREAD,"IPCA + 7,0000%",15/07/2038,14.9939,11.8733,13.5136,749.21427,0.2094,13.3042,13.7232,64.8212,1725.5813,15/05/2035,7.6105,SIM,1135.21177,1155.817427,#N/A N/A,BBB-(bra) *-,200000000,Sr Unsecured,SR UNSECURED,N,5.043307436,Materials,FIXED,15.jul.2023,200000000,Basic Materials,Iron/Steel
4/24/2026,CTGE11,BN074037     Corp,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL  (*),IPCA SPREAD,"IPCA + 3,7500%",15/11/2028,7.7958,7.5755,7.6858,1331.066236,0.0317,7.6541,7.7175,95.0099,343.8776,15/05/2027,0.8162,SIM,1379.2472,1400.97605,brAAA,WD,300000000,Sr Unsecured,SR UNSECURED,N,0.905999735,Utilities,FIXED,11.dez.2020,300000000,Utilities,Electric
4/24/2026,CTNS25,AZ340401     Corp,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),DI SPREAD,"DI + 1,1500%",10/06/2026,1.2376,0.932,1.0489,1055.695721,0.0704,0.9785,1.1194,100.0123,31,,1.0489,NÃO,1000,1055.565861,#N/A N/A,#N/A N/A,162404000,Sr Unsecured,SR UNSECURED,Y,0.00822711,Utilities,FLOATING,26.jun.2019,162404000,Utilities,Electric
4/24/2026,CYAR11,DC575883     Corp,AMBIENTAL CEARA 1 SPE S.A. (*),IPCA SPREAD,"IPCA + 7,5232%",15/12/2045,11.5532,10.9165,11.4727,78.539846,0.2828,11.19,11.7556,74.8657,1885.4474,15/05/2037,5.7231,SIM,102.40147,104.907591,#N/A N/A,#N/A N/A,429381000,Secured,SR SECURED,N,6.558975176,Utilities,FIXED,15.dez.2025,429381000,Utilities,Water
4/24/2026,ECOV16,ZD537661     Corp,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),IPCA SPREAD,"IPCA + 6,0950%",15/02/2033,8.0422,7.8657,7.9642,1032.449587,0.0652,7.899,8.0295,92.4101,1131.2456,15/05/2031,1.5503,SIM,1105.50552,1117.247247,brAAA,#N/A N/A,1630000000,Sr Unsecured,SR UNSECURED,N,3.631893807,Industrials,FIXED,15.fev.2024,1630000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ECOV17,YR885543     Corp,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),DI SPREAD,"DI + 1,2500%",25/02/2032,1.0231,0.7578,0.8903,1037.008904,0.2016,0.6887,1.0919,101.2609,888.5054,,0.8903,NÃO,1000,1024.096402,brAAA,#N/A N/A,1400000000,Sr Unsecured,SR UNSECURED,Y,2.441469204,Industrials,FLOATING,25.fev.2025,1400000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,EDPT11,AS888031     Corp,EDP TRANSMISSÃO S.A. (*) (**),IPCA SPREAD,"IPCA + 7,0267%",15/05/2033,7.8052,7.6065,7.7048,889.12669,0.016,7.6888,7.7209,97.9377,827.4227,15/08/2030,1.5305,SIM,882.045908,907.84905,#N/A N/A,#N/A N/A,62905000,Secured,SR SECURED,N,2.551449239,Utilities,FIXED,30.mai.2018,62905000,Utilities,Electric
4/24/2026,EEELA4,YQ207244     Corp,CPFL TRANSMISSAO S.A (*),IPCA SPREAD,"IPCA + 7,7082%",15/02/2035,7.6252,7.329,7.5218,1079.830586,0.0839,7.4379,7.6057,101.0327,1496.1606,15/05/2033,1.4027,SIM,1054.715,1068.793566,#N/A N/A,AAA(bra),300000000,Sr Unsecured,SR UNSECURED,N,5.212632218,Utilities,FIXED,15.fev.2025,300000000,Utilities,Electric
4/24/2026,EGIEC1,ZG625748     Corp,ENGIE BRASIL ENERGIA S.A. (*),PREFIXADO,"PREFIXADO + 10,9000%",15/11/2028,13.3102,12.7216,13.1042,1215.262223,0.1118,12.9924,13.2161,95.1097,642,,2.3013,SIM,1000,1277.747301,#N/A N/A,AAA(bra),318122000,Sr Unsecured,SR UNSECURED,N,2.12754438,Utilities,FIXED,15.nov.2023,318122000,Utilities,Electric
4/24/2026,EKTRC1,BY020704     Corp,ELEKTRO REDES S.A. (*) (**),IPCA SPREAD,"IPCA + 6,6230%",15/07/2029,7.6435,7.4329,7.5549,1167.445235,0.1415,7.4134,7.6964,97.8697,622.9583,15/05/2029,1.3517,SIM,1172.69112,1192.857151,brAAA,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,N,1.988698051,Utilities,FIXED,21.jul.2022,300000000,Utilities,Electric
4/24/2026,ELET14,ZH026750     Corp,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),IPCA SPREAD,"IPCA + 6,3170%",15/09/2031,7.7447,7.404,7.5589,1088.562029,0.087,7.4718,7.646,95.6413,964.5553,15/08/2030,1.1134,SIM,1130.72609,1138.171492,brAAA,#N/A N/A,4000000000,Sr Unsecured,SR UNSECURED,N,3.198273801,Utilities,FIXED,15.set.2023,4000000000,Utilities,Electric
4/24/2026,ELET16,YU600411     Corp,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),IPCA SPREAD,"IPCA + 6,8770%",15/09/2034,7.5392,7.2573,7.3866,1054.881204,0.0833,7.3034,7.47,96.9769,1621.9118,15/05/2035,1.2987,SIM,1080.04195,1087.765714,brAAA,#N/A N/A,1630000000,Sr Unsecured,SR UNSECURED,N,5.864281216,Utilities,FIXED,15.set.2024,1630000000,Utilities,Electric
4/24/2026,ELPLC8,YO991793     Corp,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),IPCA SPREAD,"IPCA + 8,3000%",15/06/2029,15.086,12.0075,13.9355,952.442075,2.3753,11.5602,16.3109,85.3833,785,15/05/2029,7.3072,SIM,1037.85134,1115.489942,#N/A N/A,AA+(bra),375000000,Sr Unsecured,SR UNSECURED,N,2.721110872,Utilities,FIXED,15.mai.2025,375000000,Utilities,Electric
4/24/2026,ENAT14,YW110566     Corp,ENAUTA PARTICIPACOES S.A. (*),IPCA SPREAD,"IPCA + 8,0560%",15/06/2030,8.6313,8.2303,8.4757,1105.80399,0.1757,8.2999,8.6515,98.6565,878.609,15/08/2030,2.4238,SIM,1090.94329,1120.863122,brAA-,#N/A N/A,396000000,Sr Unsecured,SR UNSECURED,N,3.086709836,Energy,FIXED,15.jun.2024,396000000,Energy,Oil&Gas
4/24/2026,ENEV13,ZP208450     Corp,ENEVA S.A.,IPCA SPREAD,"IPCA + 4,2259%",15/12/2027,8.0097,7.7786,7.8923,934.000395,0.059,7.8333,7.9514,96.2825,275.0101,15/05/2027,1.2146,SIM,956.142092,970.062351,brAAA,#N/A N/A,433333550,Sr Unsecured,SR UNSECURED,N,0.683437625,Utilities,FIXED,20.dez.2019,433333550,Utilities,Electric
4/24/2026,ENEV26,ZO718997     Corp,ENEVA S.A.,IPCA SPREAD,"IPCA + 4,5034%",15/09/2035,7.6063,7.4201,7.5148,1160.970945,0.0555,7.4593,7.5705,82.1254,1723.5329,15/05/2035,1.0563,SIM,1407.00037,1413.656517,brAAA,#N/A N/A,573969000,Sr Unsecured,SR UNSECURED,N,6.000910535,Utilities,FIXED,29.set.2020,573969000,Utilities,Electric
4/24/2026,ENEVC0,YX039979     Corp,ENEVA S.A. (*),DI SPREAD,"DI + 1,0000%",15/04/2029,1.0974,0.6489,0.8497,1007.237961,0.0421,0.8075,0.8919,100.3727,629.5863,,0.8497,NÃO,1000,1003.498094,brAAA,#N/A N/A,692449000,Sr Unsecured,SR UNSECURED,Y,2.347701087,Utilities,FLOATING,15.abr.2024,692449000,Utilities,Electric
4/24/2026,ENGIA6,BW472288     Corp,ENERGISA S/A,IPCA SPREAD,"IPCA + 6,1566%",15/04/2029,7.9647,7.6806,7.8188,1155.155736,0.0667,7.7521,7.8856,97.1634,465.406,15/08/2028,1.3104,SIM,1187.18942,1188.879403,#N/A N/A,AA+(bra),309383000,Sr Unsecured,SR UNSECURED,N,1.324858836,Utilities,FIXED,15.abr.2022,309383000,Utilities,Electric
4/24/2026,ENGIB8,ZJ452267     Corp,ENERGISA S/A,DI SPREAD,"DI + 2,1000%",20/06/2028,1.0257,0.6639,0.8222,1078.044202,0.2367,0.5855,1.059,102.3026,456.1376,,0.8222,NÃO,1000,1053.779977,#N/A N/A,#N/A N/A,400000000,Sr Unsecured,SR UNSECURED,N,1.675186155,Utilities,FLOATING,20.jun.2023,400000000,Utilities,Electric
4/24/2026,EQSP21,AX054314     Corp,EQUATORIAL TRANSMISSORA 3 SPE S.A.,IPCA SPREAD,"IPCA + 4,6500%",15/01/2034,7.9378,7.7977,7.9032,918.14218,0.0697,7.8335,7.973,89.8234,862.187,15/08/2030,1.2005,SIM,1009.886186,1022.163952,brAAA,#N/A N/A,30717010.8,Sr Unsecured,SR UNSECURED,N,2.204298682,Utilities,FIXED,04.fev.2019,30717010.8,Utilities,Electric
4/24/2026,EQTN11,AX054609     Corp,EQUATORIAL TRANSMISSORA 2 SPE S/A,IPCA SPREAD,"IPCA + 4,8500%",15/01/2033,7.9178,7.7452,7.8585,1013.121188,0.0496,7.8089,7.9082,91.5088,777.3439,15/05/2029,1.2064,SIM,1093.276594,1107.130059,brAAA,#N/A N/A,33253425,Sr Unsecured,SR UNSECURED,N,2.059887724,Utilities,FIXED,04.fev.2019,33253425,Utilities,Electric
4/24/2026,ESCEA5,YS276837     Corp,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),IPCA SPREAD,"IPCA + 7,2843%",15/12/2036,7.5197,7.3223,7.4087,1086.262173,0.0361,7.3726,7.4449,99.2027,1739.0846,15/05/2035,1.4124,SIM,1068.43424,1094.992696,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,N,6.16959944,Utilities,FIXED,15.dez.2024,500000000,Utilities,Electric
4/24/2026,ESCEA6,YM003935     Corp,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),DI SPREAD,"DI + 0,5000%",11/06/2030,0.7795,0.3874,0.6,1049.584026,0.0702,0.5298,0.6704,99.722,705.2525,,0.6,NÃO,1000,1052.51023,#N/A N/A,#N/A N/A,600000000,Sr Unsecured,SR UNSECURED,Y,2.064338272,Utilities,FLOATING,11.jun.2025,600000000,Utilities,Electric
4/24/2026,FGEN13,EK073778     Corp,FERREIRA GOMES ENERGIA S/A,IPCA SPREAD,"IPCA + 6,4686%",15/12/2027,7.6633,7.5096,7.5845,671.734646,0.0505,7.534,7.6351,99.1097,215.7332,15/05/2027,1.7798,SIM,663.094763,677.768739,#N/A N/A,AA(bra),65800800,Secured,SR SECURED,N,#N/A N/A,Utilities,FIXED,01.ago.2014,65800800,Utilities,Electric
4/24/2026,FLRY36,BQ462739     Corp,FLEURY S/A (*),DI SPREAD,"DI + 1,7500%",08/07/2028,0.7834,0.3322,0.6157,1067.551853,0.0306,0.5851,0.6464,102.1156,471.1632,,0.6157,NÃO,1000,1045.434559,#N/A N/A,#N/A N/A,375000000,Sr Unsecured,SR UNSECURED,Y,1.738534344,Health Care,FLOATING,08.jul.2021,375000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,HAPV21,AZ774037     Corp,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),DI PERCENTUAL,"110,5500% do DI",10/07/2026,141.0728,122.653,133.6472,518.276531,2.335,131.3122,135.9822,99.3501,53,,4.2182,NÃO,500,521.666695,#N/A N/A,#N/A N/A,117556000,Sr Unsecured,SR UNSECURED,Y,0.012752137,Financials,FLOATING,30.jul.2019,117556000,Financial,Insurance
4/24/2026,HBSA11,BS549725     Corp,HIDROVIAS DO BRASIL S.A. (*),IPCA SPREAD,"IPCA + 6,0029%",15/10/2028,8.2478,7.8584,7.9821,1203.988253,0.3328,7.6493,8.315,95.7915,585.2619,15/08/2028,1.3818,SIM,1255.14102,1256.884373,#N/A N/A,AAA(bra),280000000,Sr Unsecured,SR UNSECURED,N,2.037665083,Industrials,FIXED,18.nov.2021,280000000,Industrial,Transportation
4/24/2026,IBPB11,BN231946     Corp,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),IPCA SPREAD,"IPCA + 5,9000%",15/11/2040,8.019,7.7149,7.8664,1179.067318,0.0541,7.8123,7.9206,89.4699,1484.3409,15/05/2033,1.5505,SIM,1286.147091,1317.836534,#N/A N/A,AAA(bra),106406800,Sr Unsecured,SR UNSECURED,N,4.511466736,Utilities,FIXED,11.dez.2020,106406800,Utilities,Electric
4/24/2026,IGTAA3,YU111757     Corp,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),DI SPREAD,"DI + 0,4500%",20/09/2030,1.0708,0.858,0.9519,997.510869,0.0897,0.8622,1.0416,98.4738,776.6402,,0.9519,NÃO,1000,1012.970992,#N/A N/A,AAA(bra),300000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Financials,FLOATING,20.set.2024,300000000,Financial,Real Estate
4/24/2026,INEL12,YX375124     Corp,INSPIRALI EDUCACAO S/A (*),DI SPREAD,"DI + 1,6500%",15/05/2029,1.5003,1.0547,1.2786,1074.514924,0.0305,1.248,1.3092,100.6173,424.0692,,1.2786,NÃO,1000,1067.922537,#N/A N/A,#N/A N/A,2000000000,Sr Unsecured,SR UNSECURED,Y,1.330791385,Consumer Discretionary,FLOATING,15.mai.2024,2000000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,IOCHA4,YU539546     Corp,IOCHPE-MAXION S/A (*) (**),DI SPREAD,"DI + 1,3500%",10/10/2028,1.7833,1.3831,1.5752,1001.491943,0.0982,1.4769,1.6735,99.6137,439.3603,,1.5752,NÃO,1000,1005.375927,brAAA,#N/A N/A,750000000,Sr Unsecured,SR UNSECURED,Y,1.275926311,Consumer Discretionary,FLOATING,10.out.2024,750000000,"Consumer, Cyclical",Auto Parts&Equipment
4/24/2026,ISAEB0,YJ577788     Corp,ISA ENERGIA BRASIL S.A. (*),IPCA SPREAD,"IPCA + 6,6598%",15/10/2037,7.4619,7.1978,7.3872,973.380012,0.0355,7.3517,7.4229,94.6166,2038.756,15/05/2037,1.2938,SIM,1027.18456,1028.762601,#N/A N/A,AAA(bra),1000000000,Sr Unsecured,SR UNSECURED,N,7.423228744,Utilities,FIXED,15.out.2025,1000000000,Utilities,Electric
4/24/2026,ISAEC0,YJ569939     Corp,ISA ENERGIA BRASIL S.A. (*),IPCA SPREAD,"IPCA + 6,6382%",15/10/2040,7.3451,7.1352,7.2308,977.332704,0.0463,7.1845,7.2773,95.0013,2315.1905,15/08/2040,1.2748,SIM,1027.18456,1028.757639,#N/A N/A,AAA(bra),1000000000,Sr Unsecured,SR UNSECURED,N,8.347846144,Utilities,FIXED,15.out.2025,1000000000,Utilities,Electric
4/24/2026,ITSA17,YW943993     Corp,ITAUSA S/A (*),DI SPREAD,"DI + 0,8800%",25/07/2034,0.7562,0.4922,0.6368,1128.158539,0.0576,0.5792,0.6945,101.0697,1113.119,,0.6368,NÃO,1000,1116.218454,#N/A N/A,#N/A N/A,1300000000,Sr Unsecured,SR UNSECURED,Y,2.7837175,Financials,FLOATING,25.jul.2024,1300000000,Financial,Investment Companies
4/24/2026,JALL13,BZ114117     Corp,JALLES MACHADO S.A.,IPCA SPREAD,"IPCA + 6,4876%",15/09/2032,8.1844,7.9804,8.0792,1119.811107,0.0157,8.0635,8.095,93.9878,1048.4732,15/05/2031,1.7212,SIM,1183.44636,1191.443562,brAAA,#N/A N/A,350000000,Sr Unsecured,SR UNSECURED,N,3.388068988,Consumer Staples,FIXED,15.set.2022,350000000,"Consumer, Non-cyclical",Food
4/24/2026,JALL14,ZG133848     Corp,JALLES MACHADO S.A. (*),IPCA SPREAD,"IPCA + 7,1163%",15/10/2030,8.2668,8.0635,8.2387,1083.665426,0.4065,7.8322,8.6453,96.0336,976.7062,15/08/2030,1.8492,SIM,1126.57758,1128.423054,brAAA,#N/A N/A,178099000,Sr Unsecured,SR UNSECURED,N,3.445074366,Consumer Staples,FIXED,16.out.2023,178099000,"Consumer, Non-cyclical",Food
4/24/2026,JHSFA3,ZM064858     Corp,JHSF PARTICIPAÇÕES S/A (*),DI SPREAD,"DI + 2,2000%",20/12/2027,1.4893,1.0359,1.2287,841.257414,0.1086,1.1201,1.3374,100.7606,200.232,,1.2287,NÃO,833.333333,834.906983,#N/A N/A,#N/A N/A,277083194.5,Sr Unsecured,SR UNSECURED,Y,0.6295136,Financials,FLOATING,20.dez.2022,277083194.5,Financial,Real Estate
4/24/2026,JTEE11,AX372449     Corp,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),IPCA SPREAD,"IPCA + 4,5000%",15/07/2033,7.4174,7.2563,7.3904,939.854681,0.0974,7.293,7.4879,91.0026,855.8217,15/08/2030,0.6764,SIM,1020.761757,1032.777806,#N/A N/A,#N/A N/A,154853089.7,Sr Unsecured,SR UNSECURED,N,2.299712327,Utilities,FIXED,16.jan.2019,154853089.7,Utilities,Electric
4/24/2026,LCAMD3,BW378707     Corp,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),IPCA SPREAD,"IPCA + 7,2101%",15/04/2029,9.6605,9.3292,9.4842,1126.05362,0.1156,9.3687,9.5999,94.4833,680.254,15/05/2029,1.5623,NÃO,1189.82776,1191.801684,brAAA,#N/A N/A,515000000,Sr Unsecured,SR UNSECURED,N,2.352457916,Consumer Discretionary,FIXED,15.abr.2022,515000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MDRO18,DA939650     Corp,MADERO INDUSTRIA E COMERCIO S.A. (*) (**),DI SPREAD,"DI + 2,2500%",25/11/2030,4.9768,,3.7846,1025.298254,1.0221,2.7625,4.8067,96.1372,662.9263,,3.7846,NÃO,1000,1066.494804,#N/A N/A,#N/A N/A,150000000,Secured,SR SECURED,Y,1.918755317,Consumer Discretionary,FLOATING,25.nov.2025,150000000,"Consumer, Cyclical",Retail
4/24/2026,MGSP12,BA004536     Corp,EDP TRANSMISSAO SP-MG S.A.,IPCA SPREAD,"IPCA + 4,4500%",15/07/2039,7.591,7.4874,7.5321,1173.674401,0.0168,7.5154,7.549,84.75,1382.0782,15/05/2033,0.9458,SIM,1368.927582,1384.865892,#N/A N/A,AAA(bra),679900000,Sr Unsecured,COMPANY GUARNT,N,3.799864109,Utilities,FIXED,06.ago.2019,679900000,Utilities,Electric
4/24/2026,MOVI27,BR535643     Corp,MOVIDA PARTICIPACOES S/A (*) (**),DI SPREAD,"DI + 2,9000%",15/09/2029,4.0888,3.2131,3.7097,1002.125187,0.0944,3.6153,3.8041,98.4507,501.1518,,3.7097,NÃO,1000,1017.894953,brAA+,AA(bra),250000000,Sr Unsecured,SR UNSECURED,Y,1.338517932,Consumer Discretionary,FLOATING,20.set.2021,250000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MOVIA2,ZG146395     Corp,MOVIDA PARTICIPACOES S/A (*),DI SPREAD,"DI + 2,1000%",15/10/2026,3.0334,0.9774,1.9479,502.234887,0.1368,1.8111,2.0847,100.071,120,,1.9479,NÃO,500,501.878469,#N/A N/A,AA(bra),500000000,Sr Unsecured,SR UNSECURED,Y,0.356550799,Consumer Discretionary,FLOATING,30.out.2023,500000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MRSAA2,YU310933     Corp,MRS LOGÍSTICA S/A (*),IPCA SPREAD,"IPCA + 6,5251%",15/09/2034,7.4957,7.2777,7.3698,1035.023058,0.0403,7.3295,7.4102,94.9797,1636.2408,15/05/2035,1.2319,SIM,1082.37511,1089.730426,#N/A N/A,AAA(bra),500000000,Sr Unsecured,SR UNSECURED,N,5.903703756,Consumer Discretionary,FIXED,15.set.2024,500000000,Industrial,Transportation
4/24/2026,MSGT23,BT007956     Corp,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),IPCA SPREAD,"IPCA + 6,0762%",15/11/2037,7.171,6.9261,7.0682,1126.080942,0.1121,6.9562,7.1804,94.0988,1632.7458,15/05/2035,0.9294,SIM,1167.099423,1196.700076,#N/A N/A,#N/A N/A,509850353,Sr Unsecured,SR UNSECURED,N,5.55252664,Utilities,FIXED,13.dez.2021,509850353,Utilities,Electric
